event_id,participant_id,session_id,condition,disengagement_onset_ts,trigger_source,robot_nonverbal_start_ts,robot_nonverbal_type,robot_nonverbal_end_ts,distraction_end_ts,escalated_to_voice,voice_start_ts,voice_prompt_type,voice_prompt_text_length,highlight_shown,highlight_shown_ts,resumed_within_window,resume_latency_ms,resume_stage
1,wenfei,session_20260322_wenfei_3f7aed,with_system,2026-03-22T18:07:52.576141-04:00,gaze_off_screen,2026-03-22T18:07:52.576141-04:00,head_turn_plus_wave,,,1,2026-03-22T18:08:57.140485-04:00,generic,50,1,2026-03-22T18:08:57.140485-04:00,0,,not_resumed
2,wenfei,session_20260322_wenfei_760026,with_system,2026-03-22T17:45:26.367972-04:00,gaze_off_screen,2026-03-22T17:45:26.367972-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
3,wenfei,session_20260322_wenfei_b3196e,with_system,2026-03-22T19:49:25.382510-04:00,gaze_off_screen,2026-03-22T19:49:25.382510-04:00,head_turn_plus_wave,,2026-03-22T19:49:31.126326-04:00,0,,,,0,,1,5740.0,resumed_after_nonverbal
4,wenfei,session_20260322_wenfei_b3196e,with_system,2026-03-22T19:52:00.276760-04:00,gaze_off_screen,2026-03-22T19:52:00.276760-04:00,head_turn_plus_wave,,2026-03-22T19:52:07.627145-04:00,0,,,,0,,1,7350.0,resumed_after_nonverbal
5,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:29:02.389057-04:00,gaze_off_screen,2026-03-22T19:29:02.389057-04:00,head_turn_plus_wave,,2026-03-22T19:29:15.368751-04:00,0,,,,0,,1,12980.0,resumed_after_nonverbal
6,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:29:53.292280-04:00,gaze_off_screen,2026-03-22T19:29:53.292280-04:00,head_turn_plus_wave,,2026-03-22T19:30:00.412109-04:00,0,,,,0,,1,7120.0,resumed_after_nonverbal
7,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:30:28.784215-04:00,gaze_off_screen,2026-03-22T19:30:28.784215-04:00,head_turn_plus_wave,,2026-03-22T19:30:36.151673-04:00,0,,,,0,,1,7370.0,resumed_after_nonverbal
8,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:31:33.957237-04:00,gaze_off_screen,2026-03-22T19:31:33.957237-04:00,head_turn_plus_wave,,2026-03-22T19:32:26.538801-04:00,0,,,,0,,1,52580.0,resumed_after_nonverbal
9,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:32:55.358044-04:00,gaze_off_screen,2026-03-22T19:32:55.358044-04:00,head_turn_plus_wave,,2026-03-22T19:33:57.567845-04:00,1,2026-03-22T19:33:58.357618-04:00,generic,50,1,2026-03-22T19:33:58.357618-04:00,0,62210.0,not_resumed
10,wenfei,session_20260322_wenfei_b3fef7,with_system,2026-03-22T19:34:59.858382-04:00,gaze_off_screen,2026-03-22T19:34:59.858382-04:00,head_turn_plus_wave,,2026-03-22T19:35:06.587101-04:00,0,,,,0,,1,6730.0,resumed_after_nonverbal
11,wenfei,session_20260322_wenfei_c6ceac,with_system,2026-03-22T19:46:34.270402-04:00,gaze_off_screen,2026-03-22T19:46:34.270402-04:00,head_turn_plus_wave,,2026-03-22T19:46:42.784172-04:00,0,,,,0,,1,8510.0,resumed_after_nonverbal
12,wenfei,session_20260322_wenfei_c6ceac,with_system,2026-03-22T19:47:16.690716-04:00,gaze_off_screen,2026-03-22T19:47:16.690716-04:00,head_turn_plus_wave,,2026-03-22T19:47:24.059375-04:00,0,,,,0,,1,7370.0,resumed_after_nonverbal
13,wenfei,session_20260331_wenfei_436cef,with_system,2026-03-31T20:32:12.679536-04:00,gaze_off_screen,2026-03-31T20:32:12.679536-04:00,head_turn_plus_wave,,2026-03-31T20:32:35.179859-04:00,0,,,,0,,1,22500.0,resumed_after_nonverbal
14,wenfei,session_20260331_wenfei_436cef,with_system,2026-03-31T20:37:17.182287-04:00,gaze_off_screen,2026-03-31T20:37:17.182287-04:00,head_turn_plus_wave,,2026-03-31T20:38:17.921195-04:00,1,2026-03-31T20:38:18.506389-04:00,generic,50,1,2026-03-31T20:38:18.506389-04:00,0,60740.0,not_resumed
15,wenfei,session_20260331_wenfei_66131d,with_system,2026-03-31T18:55:16.564977-04:00,gaze_off_screen,2026-03-31T18:55:16.564977-04:00,head_turn_plus_wave,,2026-03-31T18:55:18.826200-04:00,0,,,,0,,1,2260.0,resumed_after_nonverbal
16,wenfei,session_20260331_wenfei_66131d,with_system,2026-03-31T18:57:46.463262-04:00,gaze_off_screen,2026-03-31T18:57:46.463262-04:00,head_turn_plus_wave,,2026-03-31T18:57:56.775407-04:00,0,,,,0,,1,10310.0,resumed_after_nonverbal
17,wenfei,session_20260331_wenfei_d1f561,with_system,2026-03-31T19:21:03.971945-04:00,gaze_off_screen,2026-03-31T19:21:03.971945-04:00,head_turn_plus_wave,,2026-03-31T19:21:21.581111-04:00,0,,,,0,,1,17610.0,resumed_after_nonverbal
18,wenfei,session_20260331_wenfei_d1f561,with_system,2026-03-31T19:22:52.175296-04:00,gaze_off_screen,2026-03-31T19:22:52.175296-04:00,head_turn_plus_wave,,2026-03-31T19:22:59.278666-04:00,0,,,,0,,1,7100.0,resumed_after_nonverbal
19,wenfei,session_20260331_wenfei_d6a809,with_system,2026-03-31T19:30:22.827546-04:00,gaze_off_screen,2026-03-31T19:30:22.827546-04:00,head_turn_plus_wave,,2026-03-31T19:30:33.905899-04:00,0,,,,0,,1,11080.0,resumed_after_nonverbal
20,wenfei,session_20260331_wenfei_d6a809,with_system,2026-03-31T19:31:05.539825-04:00,gaze_off_screen,2026-03-31T19:31:05.539825-04:00,head_turn_plus_wave,,2026-03-31T19:31:10.617692-04:00,0,,,,0,,1,5080.0,resumed_after_nonverbal
21,wenfei,session_20260331_wenfei_d6a809,with_system,2026-03-31T19:31:14.862057-04:00,gaze_off_screen,2026-03-31T19:31:14.862057-04:00,head_turn_plus_wave,,2026-03-31T19:31:22.450554-04:00,0,,,,0,,1,7590.0,resumed_after_nonverbal
22,wenfei,session_20260331_wenfei_d6a809,with_system,2026-03-31T19:31:44.043971-04:00,gaze_off_screen,2026-03-31T19:31:44.043971-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
23,wenfei,session_20260331_wenfei_dc54f7,with_system,2026-03-31T18:49:44.009804-04:00,gaze_off_screen,2026-03-31T18:49:44.009804-04:00,head_turn_plus_wave,,2026-03-31T18:49:53.095633-04:00,0,,,,0,,1,9090.0,resumed_after_nonverbal
24,wenfei,session_20260331_wenfei_dc54f7,with_system,2026-03-31T18:50:52.591124-04:00,gaze_off_screen,2026-03-31T18:50:52.591124-04:00,head_turn_plus_wave,,2026-03-31T18:50:59.833158-04:00,0,,,,0,,1,7240.0,resumed_after_nonverbal
25,wenfei,session_20260331_wenfei_e9c29c,with_system,2026-03-31T18:27:01.006161-04:00,gaze_off_screen,2026-03-31T18:27:01.006161-04:00,head_turn_plus_wave,,2026-03-31T18:27:24.900266-04:00,0,,,,0,,1,23890.0,resumed_after_nonverbal
26,wenfei,session_20260401_wenfei_07d380,with_system,2026-04-01T13:12:21.201801-04:00,gaze_off_screen,2026-04-01T13:12:21.201801-04:00,head_turn_plus_wave,,2026-04-01T13:12:45.094343-04:00,0,,,,0,,1,23890.0,resumed_after_nonverbal
27,wenfei,session_20260401_wenfei_1809ac,with_system,2026-04-01T09:31:05.526747-04:00,gaze_off_screen,2026-04-01T09:31:05.526747-04:00,head_turn_plus_wave,,2026-04-01T09:31:30.832612-04:00,0,,,,0,,1,25310.0,resumed_after_nonverbal
28,wenfei,session_20260401_wenfei_1809ac,with_system,2026-04-01T09:32:02.750202-04:00,gaze_off_screen,2026-04-01T09:32:02.750202-04:00,head_turn_plus_wave,,2026-04-01T09:33:05.503615-04:00,1,2026-04-01T09:33:06.125803-04:00,generic,50,1,2026-04-01T09:33:06.125803-04:00,0,62750.0,not_resumed
29,wenfei,session_20260401_wenfei_314cc1,with_system,2026-04-01T09:20:51.296145-04:00,gaze_off_screen,2026-04-01T09:20:51.296145-04:00,head_turn_plus_wave,,2026-04-01T09:20:56.278359-04:00,0,,,,0,,1,4980.0,resumed_after_nonverbal
30,wenfei,session_20260401_wenfei_314cc1,with_system,2026-04-01T09:20:57.558721-04:00,gaze_off_screen,2026-04-01T09:20:57.558721-04:00,head_turn_plus_wave,,2026-04-01T09:21:02.595788-04:00,0,,,,0,,1,5040.0,resumed_after_nonverbal
31,wenfei,session_20260401_wenfei_314cc1,with_system,2026-04-01T09:21:05.217925-04:00,gaze_off_screen,2026-04-01T09:21:05.217925-04:00,head_turn_plus_wave,,2026-04-01T09:21:25.493552-04:00,0,,,,0,,1,20280.0,resumed_after_nonverbal
32,wenfei,session_20260401_wenfei_314cc1,with_system,2026-04-01T09:22:33.621428-04:00,gaze_off_screen,2026-04-01T09:22:33.621428-04:00,head_turn_plus_wave,,2026-04-01T09:22:43.859297-04:00,0,,,,0,,1,10240.0,resumed_after_nonverbal
33,wenfei,session_20260401_wenfei_314cc1,with_system,2026-04-01T09:23:12.741419-04:00,gaze_off_screen,2026-04-01T09:23:12.741419-04:00,head_turn_plus_wave,,2026-04-01T09:24:13.053614-04:00,1,2026-04-01T09:24:13.435187-04:00,generic,50,1,2026-04-01T09:24:13.435187-04:00,0,60310.0,not_resumed
34,wenfei,session_20260401_wenfei_43c941,with_system,2026-04-01T13:43:34.934631-04:00,gaze_off_screen,2026-04-01T13:43:34.934631-04:00,head_turn_plus_wave,,2026-04-01T13:43:49.250817-04:00,0,,,,0,,1,14320.0,resumed_after_nonverbal
35,wenfei,session_20260401_wenfei_43c941,with_system,2026-04-01T13:44:34.370743-04:00,gaze_off_screen,2026-04-01T13:44:34.370743-04:00,head_turn_plus_wave,,2026-04-01T13:45:35.020486-04:00,1,2026-04-01T13:45:35.457276-04:00,generic,50,1,2026-04-01T13:45:35.457276-04:00,0,60650.0,not_resumed
36,wenfei,session_20260401_wenfei_5002f2,with_system,2026-04-01T10:00:15.558210-04:00,gaze_off_screen,2026-04-01T10:00:15.558210-04:00,head_turn_plus_wave,,2026-04-01T10:00:22.138304-04:00,0,,,,0,,1,6580.0,resumed_after_nonverbal
37,wenfei,session_20260401_wenfei_5002f2,with_system,2026-04-01T10:00:32.992786-04:00,gaze_off_screen,2026-04-01T10:00:32.992786-04:00,head_turn_plus_wave,,2026-04-01T10:00:35.484037-04:00,0,,,,0,,1,2490.0,resumed_after_nonverbal
38,wenfei,session_20260401_wenfei_654bff,with_system,2026-04-01T09:46:01.784657-04:00,gaze_off_screen,2026-04-01T09:46:01.784657-04:00,head_turn_plus_wave,,2026-04-01T09:46:10.684614-04:00,0,,,,0,,1,8900.0,resumed_after_nonverbal
39,wenfei,session_20260401_wenfei_851a9b,with_system,2026-04-01T13:36:25.656791-04:00,gaze_off_screen,2026-04-01T13:36:25.656791-04:00,head_turn_plus_wave,,2026-04-01T13:36:45.417585-04:00,0,,,,0,,1,19760.0,resumed_after_nonverbal
40,wenfei,session_20260401_wenfei_851a9b,with_system,2026-04-01T13:37:27.626750-04:00,gaze_off_screen,2026-04-01T13:37:27.626750-04:00,head_turn_plus_wave,,2026-04-01T13:38:30.754963-04:00,1,2026-04-01T13:38:30.989620-04:00,generic,50,1,2026-04-01T13:38:30.989620-04:00,0,63130.0,not_resumed
41,wenfei,session_20260401_wenfei_bae9dd,with_system,2026-04-01T09:25:55.699543-04:00,gaze_off_screen,2026-04-01T09:25:55.699543-04:00,head_turn_plus_wave,,2026-04-01T09:26:05.790286-04:00,0,,,,0,,1,10090.0,resumed_after_nonverbal
42,wenfei,session_20260401_wenfei_bae9dd,with_system,2026-04-01T09:26:44.101814-04:00,gaze_off_screen,2026-04-01T09:26:44.101814-04:00,head_turn_plus_wave,,2026-04-01T09:27:00.688166-04:00,0,,,,0,,1,16590.0,resumed_after_nonverbal
43,wenfei,session_20260401_wenfei_f2368a,with_system,2026-04-01T13:15:22.933462-04:00,gaze_off_screen,2026-04-01T13:15:22.933462-04:00,head_turn_plus_wave,,2026-04-01T13:16:10.964569-04:00,0,,,,0,,1,48030.0,resumed_after_nonverbal
44,wenfei,session_20260401_wenfei_f2368a,with_system,2026-04-01T13:16:45.194760-04:00,gaze_off_screen,2026-04-01T13:16:45.194760-04:00,head_turn_plus_wave,,2026-04-01T13:17:47.669304-04:00,1,2026-04-01T13:17:48.388029-04:00,generic,50,1,2026-04-01T13:17:48.388029-04:00,0,62470.0,not_resumed
45,wenwenfei,session_20260401_wenwenfei_e6b803,with_system,2026-04-01T13:40:56.282130-04:00,gaze_off_screen,2026-04-01T13:40:56.282130-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
46,wenfei,session_20260402_wenfei_00d90d,with_system,2026-04-02T18:34:23.313264-04:00,gaze_off_screen,2026-04-02T18:34:23.313264-04:00,head_turn_plus_wave,,2026-04-02T18:34:47.008687-04:00,0,,,,0,,1,23700.0,resumed_after_nonverbal
47,wenfei,session_20260402_wenfei_00d90d,with_system,2026-04-02T18:37:11.392824-04:00,gaze_off_screen,2026-04-02T18:37:11.392824-04:00,head_turn_plus_wave,,2026-04-02T18:37:29.886228-04:00,0,,,,0,,1,18490.0,resumed_after_nonverbal
48,wenfei,session_20260402_wenfei_00d90d,with_system,2026-04-02T18:39:20.140566-04:00,gaze_off_screen,2026-04-02T18:39:20.140566-04:00,head_turn_plus_wave,,2026-04-02T18:39:56.697744-04:00,0,,,,0,,1,36560.0,resumed_after_nonverbal
49,wenfei,session_20260402_wenfei_586b8c,with_system,2026-04-02T18:26:07.501338-04:00,gaze_off_screen,2026-04-02T18:26:07.501338-04:00,head_turn_plus_wave,,2026-04-02T18:26:28.232498-04:00,0,,,,0,,1,20730.0,resumed_after_nonverbal
50,wenfei,session_20260402_wenfei_586b8c,with_system,2026-04-02T18:26:53.836998-04:00,gaze_off_screen,2026-04-02T18:26:53.836998-04:00,head_turn_plus_wave,,2026-04-02T18:27:57.260477-04:00,1,2026-04-02T18:27:58.530268-04:00,context_aware,85,1,2026-04-02T18:27:58.530268-04:00,0,63420.0,not_resumed
51,wenfei,session_20260402_wenfei_95a682,with_system,2026-04-02T18:19:10.984464-04:00,gaze_off_screen,2026-04-02T18:19:10.984464-04:00,head_turn_plus_wave,,2026-04-02T18:20:14.057939-04:00,1,2026-04-02T18:20:15.606931-04:00,context_aware,68,1,2026-04-02T18:20:15.606931-04:00,0,63070.0,not_resumed
52,wenfei,session_20260402_wenfei_95a682,with_system,2026-04-02T18:21:28.936135-04:00,gaze_off_screen,2026-04-02T18:21:28.936135-04:00,head_turn_plus_wave,,2026-04-02T18:21:36.439059-04:00,0,,,,0,,1,7500.0,resumed_after_nonverbal
53,wenfei,session_20260402_wenfei_95a682,with_system,2026-04-02T18:21:39.676451-04:00,gaze_off_screen,2026-04-02T18:21:39.676451-04:00,head_turn_plus_wave,,2026-04-02T18:21:51.077737-04:00,0,,,,0,,1,11400.0,resumed_after_nonverbal
54,wenfei,session_20260402_wenfei_95a682,with_system,2026-04-02T18:22:00.994418-04:00,gaze_off_screen,2026-04-02T18:22:00.994418-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
55,haya,session_20260404_haya_2afba5,with_system,2026-04-04T23:16:18.025876-04:00,gaze_off_screen,2026-04-04T23:16:18.025876-04:00,head_turn_plus_wave,,2026-04-04T23:16:25.495056-04:00,1,2026-04-04T23:17:43.511863-04:00,context_aware,79,1,2026-04-04T23:17:43.511863-04:00,1,7470.0,resumed_after_voice
56,haya,session_20260404_haya_2afba5,with_system,2026-04-04T23:17:59.814944-04:00,gaze_off_screen,2026-04-04T23:17:59.814944-04:00,head_turn_plus_wave,,2026-04-04T23:18:46.959813-04:00,1,2026-04-04T23:18:47.780589-04:00,context_aware,79,1,2026-04-04T23:18:47.780589-04:00,0,47140.0,not_resumed
57,haya,session_20260404_haya_6d8862,with_system,2026-04-04T23:28:08.598506-04:00,gaze_off_screen,2026-04-04T23:28:08.598506-04:00,head_turn_plus_wave,,2026-04-04T23:28:14.717084-04:00,1,2026-04-04T23:29:53.829695-04:00,context_aware,71,1,2026-04-04T23:29:53.829695-04:00,1,6120.0,resumed_after_voice
58,haya,session_20260404_haya_7ee2a3,with_system,2026-04-04T23:20:17.228462-04:00,gaze_off_screen,2026-04-04T23:20:17.228462-04:00,head_turn_plus_wave,,2026-04-04T23:20:34.585551-04:00,1,2026-04-04T23:21:51.853732-04:00,context_aware,75,1,2026-04-04T23:21:51.853732-04:00,1,17360.0,resumed_after_voice
59,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:21:19.026836-04:00,gaze_off_screen,2026-04-04T20:21:19.026836-04:00,head_turn_plus_wave,,2026-04-04T20:21:25.030802-04:00,0,,,,0,,1,6000.0,resumed_after_nonverbal
60,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:22:38.883788-04:00,gaze_off_screen,2026-04-04T20:22:38.883788-04:00,head_turn_plus_wave,,2026-04-04T20:22:50.633426-04:00,0,,,,0,,1,11750.0,resumed_after_nonverbal
61,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:23:21.276531-04:00,gaze_off_screen,2026-04-04T20:23:21.276531-04:00,head_turn_plus_wave,,2026-04-04T20:23:41.467844-04:00,1,2026-04-04T20:24:45.919506-04:00,generic,60,1,2026-04-04T20:24:45.919506-04:00,1,20190.0,resumed_after_voice
62,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:25:28.418927-04:00,gaze_off_screen,2026-04-04T20:25:28.418927-04:00,head_turn_plus_wave,,2026-04-04T20:25:38.184588-04:00,0,,,,0,,1,9770.0,resumed_after_nonverbal
63,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:26:11.970805-04:00,gaze_off_screen,2026-04-04T20:26:11.970805-04:00,head_turn_plus_wave,,2026-04-04T20:26:17.432580-04:00,1,2026-04-04T20:27:21.836482-04:00,generic,60,1,2026-04-04T20:27:21.836482-04:00,1,5460.0,resumed_after_voice
64,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:28:46.454905-04:00,gaze_off_screen,2026-04-04T20:28:46.454905-04:00,head_turn_plus_wave,,2026-04-04T20:28:52.806027-04:00,1,2026-04-04T20:29:57.592393-04:00,generic,60,1,2026-04-04T20:29:57.592393-04:00,1,6350.0,resumed_after_voice
65,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:32:01.534639-04:00,gaze_off_screen,2026-04-04T20:32:01.534639-04:00,head_turn_plus_wave,,2026-04-04T20:32:09.759686-04:00,1,2026-04-04T20:33:15.090739-04:00,generic,60,1,2026-04-04T20:33:15.090739-04:00,1,8230.0,resumed_after_voice
66,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:33:43.201319-04:00,gaze_off_screen,2026-04-04T20:33:43.201319-04:00,head_turn_plus_wave,,2026-04-04T20:33:49.985273-04:00,0,,,,0,,1,6780.0,resumed_after_nonverbal
67,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:34:19.436036-04:00,gaze_off_screen,2026-04-04T20:34:19.436036-04:00,head_turn_plus_wave,,2026-04-04T20:34:25.194368-04:00,1,2026-04-04T20:35:29.931952-04:00,generic,60,1,2026-04-04T20:35:29.931952-04:00,1,5760.0,resumed_after_voice
68,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:35:44.897904-04:00,gaze_off_screen,2026-04-04T20:35:44.897904-04:00,head_turn_plus_wave,,2026-04-04T20:35:53.447119-04:00,1,2026-04-04T20:36:57.735450-04:00,generic,60,1,2026-04-04T20:36:57.735450-04:00,1,8550.0,resumed_after_voice
69,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:38:57.783793-04:00,gaze_off_screen,2026-04-04T20:38:57.783793-04:00,head_turn_plus_wave,,2026-04-04T20:39:10.033352-04:00,0,,,,0,,1,12250.0,resumed_after_nonverbal
70,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:40:17.698864-04:00,gaze_off_screen,2026-04-04T20:40:17.698864-04:00,head_turn_plus_wave,,2026-04-04T20:40:22.825350-04:00,1,2026-04-04T20:41:28.492530-04:00,generic,60,1,2026-04-04T20:41:28.492530-04:00,1,5130.0,resumed_after_voice
71,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:42:02.396095-04:00,gaze_off_screen,2026-04-04T20:42:02.396095-04:00,head_turn_plus_wave,,2026-04-04T20:42:07.472249-04:00,1,2026-04-04T20:43:11.910485-04:00,generic,60,1,2026-04-04T20:43:11.910485-04:00,1,5080.0,resumed_after_voice
72,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:43:53.942816-04:00,gaze_off_screen,2026-04-04T20:43:53.942816-04:00,head_turn_plus_wave,,2026-04-04T20:43:59.426667-04:00,0,,,,0,,1,5480.0,resumed_after_nonverbal
73,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:44:02.839839-04:00,gaze_off_screen,2026-04-04T20:44:02.839839-04:00,head_turn_plus_wave,,2026-04-04T20:44:40.616592-04:00,0,,,,0,,1,37780.0,resumed_after_nonverbal
74,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:44:44.017416-04:00,head_turned_away,2026-04-04T20:44:44.017416-04:00,head_turn_plus_wave,,2026-04-04T20:44:54.341487-04:00,0,,,,0,,1,10320.0,resumed_after_nonverbal
75,wenfei,session_20260404_wenfei_409e9e,with_system,2026-04-04T20:44:57.543817-04:00,gaze_off_screen,2026-04-04T20:44:57.543817-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
76,wenfei,session_20260404_wenfei_a48b19,with_system,2026-04-04T23:33:09.392819-04:00,gaze_off_screen,2026-04-04T23:33:09.392819-04:00,head_turn_plus_wave,,2026-04-04T23:33:14.606382-04:00,0,,,,0,,1,5210.0,resumed_after_nonverbal
77,wenfei,session_20260404_wenfei_b3c248,with_system,2026-04-04T23:35:46.702250-04:00,gaze_off_screen,2026-04-04T23:35:46.702250-04:00,head_turn_plus_wave,,2026-04-04T23:35:54.641084-04:00,0,,,,0,,1,7940.0,resumed_after_nonverbal
78,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T20:55:49.539239-04:00,gaze_off_screen,2026-04-04T20:55:49.539239-04:00,head_turn_plus_wave,,2026-04-04T20:55:55.483565-04:00,1,2026-04-04T20:57:09.551877-04:00,generic,60,1,2026-04-04T20:57:09.551877-04:00,1,5940.0,resumed_after_voice
79,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T20:59:51.468190-04:00,gaze_off_screen,2026-04-04T20:59:51.468190-04:00,head_turn_plus_wave,,2026-04-04T20:59:57.657747-04:00,1,2026-04-04T21:01:12.072299-04:00,generic,60,1,2026-04-04T21:01:12.072299-04:00,1,6190.0,resumed_after_voice
80,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T21:01:51.005919-04:00,gaze_off_screen,2026-04-04T21:01:51.005919-04:00,head_turn_plus_wave,,2026-04-04T21:01:57.002962-04:00,1,2026-04-04T21:03:11.391376-04:00,generic,60,1,2026-04-04T21:03:11.391376-04:00,1,6000.0,resumed_after_voice
81,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T21:06:12.319608-04:00,gaze_off_screen,2026-04-04T21:06:12.319608-04:00,head_turn_plus_wave,,2026-04-04T21:06:18.334574-04:00,1,2026-04-04T21:07:32.867546-04:00,generic,60,1,2026-04-04T21:07:32.867546-04:00,1,6010.0,resumed_after_voice
82,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T21:07:44.455121-04:00,gaze_off_screen,2026-04-04T21:07:44.455121-04:00,head_turn_plus_wave,,2026-04-04T21:07:56.702757-04:00,1,2026-04-04T21:09:10.821202-04:00,generic,60,1,2026-04-04T21:09:10.821202-04:00,1,12250.0,resumed_after_voice
83,wenfei,session_20260404_wenfei_da758b,with_system,2026-04-04T21:09:22.824626-04:00,gaze_off_screen,2026-04-04T21:09:22.824626-04:00,head_turn_plus_wave,,2026-04-04T21:09:43.874898-04:00,1,2026-04-04T21:10:58.563114-04:00,generic,60,1,2026-04-04T21:10:58.563114-04:00,1,21050.0,resumed_after_voice
84,wenfei,session_20260404_wenfei_e35d86,with_system,2026-04-04T23:37:42.166705-04:00,gaze_off_screen,2026-04-04T23:37:42.166705-04:00,head_turn_plus_wave,,2026-04-04T23:37:48.113638-04:00,1,2026-04-04T23:39:28.419042-04:00,context_aware,79,1,2026-04-04T23:39:28.419042-04:00,1,5950.0,resumed_after_voice
85,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:10:11.195140-04:00,gaze_off_screen,2026-04-04T20:10:11.195140-04:00,head_turn_plus_wave,,2026-04-04T20:10:33.390694-04:00,1,2026-04-04T20:11:36.995467-04:00,generic,60,1,2026-04-04T20:11:36.995467-04:00,1,22200.0,resumed_after_voice
86,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:12:23.715495-04:00,gaze_off_screen,2026-04-04T20:12:23.715495-04:00,head_turn_plus_wave,,2026-04-04T20:12:30.485764-04:00,1,2026-04-04T20:13:34.195840-04:00,generic,60,1,2026-04-04T20:13:34.195840-04:00,1,6770.0,resumed_after_voice
87,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:13:38.696829-04:00,gaze_off_screen,2026-04-04T20:13:38.696829-04:00,head_turn_plus_wave,,2026-04-04T20:13:50.209143-04:00,1,2026-04-04T20:14:53.965058-04:00,generic,60,1,2026-04-04T20:14:53.965058-04:00,1,11510.0,resumed_after_voice
88,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:15:23.998874-04:00,gaze_off_screen,2026-04-04T20:15:23.998874-04:00,head_turn_plus_wave,,2026-04-04T20:15:54.971706-04:00,1,2026-04-04T20:16:58.987830-04:00,generic,60,1,2026-04-04T20:16:58.987830-04:00,1,30970.0,resumed_after_voice
89,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:17:03.055106-04:00,gaze_off_screen,2026-04-04T20:17:03.055106-04:00,head_turn_plus_wave,,2026-04-04T20:17:08.880613-04:00,1,2026-04-04T20:18:12.785916-04:00,generic,60,1,2026-04-04T20:18:12.785916-04:00,1,5830.0,resumed_after_voice
90,wenfei,session_20260404_wenfei_e4f891,with_system,2026-04-04T20:18:44.756038-04:00,gaze_off_screen,2026-04-04T20:18:44.756038-04:00,head_turn_plus_wave,,2026-04-04T20:18:53.519035-04:00,0,,,,0,,1,8760.0,resumed_after_nonverbal
91,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:17:15.718468-04:00,gaze_off_screen,2026-04-04T21:17:15.718468-04:00,head_turn_plus_wave,,2026-04-04T21:17:21.093945-04:00,0,,,,0,,1,5380.0,resumed_after_nonverbal
92,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:17:26.148117-04:00,gaze_off_screen,2026-04-04T21:17:26.148117-04:00,head_turn_plus_wave,,2026-04-04T21:17:31.352856-04:00,0,,,,0,,1,5200.0,resumed_after_nonverbal
93,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:17:59.664247-04:00,gaze_off_screen,2026-04-04T21:17:59.664247-04:00,head_turn_plus_wave,,2026-04-04T21:18:05.386919-04:00,0,,,,0,,1,5720.0,resumed_after_nonverbal
94,wenfei,session_20260404_wenfei_f8def5,with_system,2026-04-04T21:23:04.450392-04:00,gaze_off_screen,2026-04-04T21:23:04.450392-04:00,head_turn_plus_wave,,2026-04-04T21:23:10.422548-04:00,0,,,,0,,1,5970.0,resumed_after_nonverbal
